FIPS_CODE,TOTAL_EMISSIONS,YEAR
17187,123770.2439009142,2014
17189,215816.57723617,2014
17191,156303.80008388,2014
17193,126108.709288367,2014
17195,308609.96557632304,2014
17197,3478953.0399431,2014
17199,460765.43711275054,2014
17201,1419982.83996735,2014
17203,268957.96602844,2014
18001,187100.132681138,2014
18003,2531414.27567001,2014
18005,719908.162126989,2014
18007,65582.54555388121,2014
18009,72720.714363851,2014
18011,741360.05481437,2014
18013,84625.42161253339,2014
18015,134276.947003721,2014
18017,240756.84111552,2014
18019,946583.6778337316,2014
18021,268894.34897064697,2014
18023,335000.36016638,2014
18025,150216.934727794,2014
18027,223234.96433906,2014
18029,431113.7714193194,2014
18031,310222.1063102501,2014
18033,415015.95917765,2014
18035,894352.3411332701,2014
18037,289468.4251236266,2014
18039,1239734.1910497,2014
18041,117217.435620288,2014
18043,524698.88542465,2014
18045,176425.711649078,2014
18047,147832.644515047,2014
18049,135778.812453577,2014
18051,359916.9898310657,2014
18053,535959.29138281,2014
18055,213416.5461489328,2014
18057,1684753.60141052,2014
18059,591760.423869483,2014
18061,311490.747251567,2014
18063,998240.525417524,2014
18065,492060.7218517121,2014
18067,449911.18693771,2014
18069,394191.32030897,2014
18071,451073.82784558,2014
18073,564788.27934355,2014
18075,137027.351858481,2014
18077,192692.05079983364,2014
18079,205351.435437018,2014
18081,941621.910711144,2014
18083,294374.59603182,2014
18085,462369.92648426,2014
18087,282288.10015447,2014
18089,3470789.17283552,2014
18091,1048545.454299246,2014
18093,278598.982350463,2014
18095,854070.31682274,2014
18097,6974187.35330602,2014
18099,361412.2735666707,2014
18101,80414.636606264,2014
18103,250497.74360325,2014
18105,764662.4531254759,2014
18107,330477.82612671,2014
18109,562195.5201660399,2014
18111,153065.9504183037,2014
18113,289962.6837679,2014
18115,32536.719541314,2014
18117,122362.428234217,2014
18119,123815.806271314,2014
18121,106967.456085533,2014
18123,168283.15126903687,2014
18125,115884.666840211,2014
18127,1232703.735559848,2014
18129,156081.734550622,2014
18131,87780.586994616,2014
18133,386959.17668985,2014
18135,155170.940404375,2014
18137,237986.14326796,2014
18139,123213.1761419804,2014
18141,1602701.15065705,2014
18143,204474.959939951,2014
18145,478280.40520867,2014
18147,204118.9627351092,2014
18149,144536.995488033,2014
18151,449498.8284722481,2014
18153,167032.697119825,2014
18155,55909.832716568,2014
18157,1249047.15999728,2014
18159,150931.5409020616,2014
18161,47024.952919279,2014
18163,979211.053596794,2014
18165,153537.36700857768,2014
18167,760357.81706459,2014
18169,197820.796271114,2014
18171,73283.4111238573,2014
18173,424333.28787616,2014
18175,160671.819994002,2014
18177,553179.483299437,2014
18179,164136.2486948876,2014
18181,364284.25655278,2014
18183,261242.6757390525,2014
26001,71749.01143600099,2014
26003,49700.961493,2014
26005,752813.2921873035,2014
26007,148954.3883003563,2014
26009,144020.615562075,2014
26011,132549.38694655578,2014
26013,48872.7535578654,2014
26015,205666.0768980855,2014
26017,629071.47693394,2014
26019,88444.99480571,2014
26021,1035440.59479886,2014
26023,246276.3915123035,2014
26025,982091.89430739,2014
26027,233705.300590824,2014
26029,107080.21721991838,2014
26031,151964.63898781402,2014
26033,172890.936482296,2014
26035,164064.920400576,2014
26037,522695.58397867,2014
26039,122353.78886014,2014
26041,201079.9712003143,2014
26043,108967.002274679,2014
26045,581491.1933364,2014
26047,145136.67720620902,2014
26049,2409139.4263703,2014
26051,95699.636494038,2014
26053,77959.711927899,2014
26055,403267.68789339,2014
26057,260399.906377116,2014
26059,195171.388949794,2014
26061,124869.558365228,2014
26063,141217.54867600198,2014
26065,1129079.5091970789,2014
26067,349887.088845764,2014
26069,117055.295994126,2014
26071,76537.1350281498,2014
26073,302667.264998526,2014
26075,784339.06147126,2014
26077,1206867.30116566,2014
26079,96648.84203832,2014
26081,2781766.16143776,2014
26083,17994.3238525176,2014
26085,61884.10960709299,2014
26087,460162.02677351,2014
26089,116004.84037371598,2014
26091,430848.91941595,2014
26093,1132582.0168876098,2014
26095,33862.65901817822,2014
26097,123940.1175626441,2014
26099,3400476.7583318,2014
26101,105817.98275951888,2014
26103,311078.29943004,2014
26105,125857.170882085,2014
26107,210243.6437939405,2014
26109,129242.75752134011,2014
26111,388543.655481962,2014
26113,59534.459318126006,2014
26115,1031490.986150723,2014
26117,276904.80581196,2014
26119,46187.821744503,2014
26121,815546.7988475304,2014
26123,173283.48570114098,2014
26125,6744674.87787987,2014
26127,116825.5049616309,2014
26129,132295.2541821967,2014
26131,53423.307426915,2014
26133,159790.364243385,2014
26135,42705.017315431,2014
26137,155408.1559121079,2014
26139,1174141.62585798,2014
26141,82816.3472718935,2014
26143,171810.28325183,2014
26145,1064698.92817014,2014
26147,836354.47696897,2014
26149,283434.989186935,2014
26151,173287.0038861111,2014
26153,65454.779564529104,2014
26155,402235.9282781501,2014
26157,267004.978821885,2014
26159,490381.6604432721,2014
26161,2059472.27305766,2014
26163,8391433.959505998,2014
26165,177363.78011948,2014
27001,133768.7886653146,2014
27003,1588961.958588275,2014
27005,218684.26541816,2014
27007,231354.967034384,2014
27009,246639.852417767,2014
27011,36056.421362247,2014
27013,326322.08227695,2014
27015,130642.24848259,2014
27017,262167.49062136246,2014
27019,463526.510131088,2014
27021,228439.41902175,2014
27023,87628.34993568559,2014
27025,411998.3313440555,2014
27027,404328.56884509,2014
27029,61316.815136944,2014
27031,64612.9166311887,2014
27033,74903.1016856832,2014
27035,429428.4950271059,2014
27037,2075570.096297996,2014
27039,115476.556069128,2014
27041,324533.6935661932,2014
27043,126726.76751073,2014
27045,122851.33247927103,2014
27047,298048.948215996,2014
27049,352717.160432604,2014
27051,69765.470381361,2014
27053,6012528.086089569,2014
27055,102875.137665342,2014
27057,141871.258992399,2014
27059,202501.86556329,2014
27061,268277.67241474503,2014
27063,136292.37253659,2014
27065,87361.785099878,2014
27067,263464.9055076,2014
27069,41724.872622631,2014
27071,75318.37221936234,2014
27073,56754.3623471948,2014
27075,89199.95142354607,2014
27077,26118.5756838804,2014
27079,148754.1927085878,2014
27081,40201.2810158816,2014
27083,154620.03061354998,2014
27085,193426.62645863,2014
27087,39891.986934285,2014
27089,82950.62953953749,2014
27091,169052.267624714,2014
27093,136738.12799793002,2014
27095,208781.79606331588,2014
27097,259525.29689815,2014
27099,226557.00642049,2014
27101,56395.4186292796,2014
27103,205367.84981294,2014
27105,171191.35551212,2014
27107,51326.7767299346,2014
27109,755399.48237986,2014
27111,435077.416478083,2014
27113,79480.9927825137,2014
27115,285354.65624925,2014
27117,62118.296866338,2014
27119,217940.78967473,2014
27121,76046.830256199,2014
27123,2503013.7789132,2014
27125,30005.29887062483,2014
27127,116979.71236124008,2014
27129,128937.48676148,2014
27131,389658.867862789,2014
27133,94239.449213881,2014
27135,91296.515849995,2014
27137,1187922.9274898102,2014
27139,676644.97250336,2014
27141,472868.33271824,2014
27143,102477.3191482812,2014
27145,1013271.30335091,2014
27147,287129.17017988,2014
27149,56161.116919717904,2014
27151,70565.939126218,2014
27153,163525.136899403,2014
27155,24994.870154819106,2014
27157,112248.597346685,2014
27159,81822.060213545,2014
27161,104237.856036308,2014
27163,1254417.10266826,2014
27165,87848.20649463,2014
27167,87019.3584309047,2014
27169,324682.06145720603,2014
27171,790490.72358153,2014
27173,72866.1785049292,2014
39001,124981.0078208186,2014
39003,620142.8409120879,2014
39005,357083.213184414,2014
39007,543626.428387712,2014
39009,279689.6258473938,2014
39011,290905.619972065,2014
39013,499796.394011624,2014
39015,211068.8665087903,2014
39017,1697011.07353994,2014
39019,127195.1753542124,2014
39021,178796.888202683,2014
39023,815786.2715114129,2014
39025,901492.20470313,2014
39027,323707.702597687,2014
39029,447635.084497994,2014
39031,189787.379770432,2014
39033,209223.2463792047,2014
39035,5922204.41723332,2014
39037,242126.5391419107,2014
39039,189105.7555933559,2014
39041,1052734.387307103,2014
39043,613515.667902039,2014
39045,644904.136523248,2014
39047,262587.482249968,2014
39049,6064017.965738955,2014
39051,293559.448862173,2014
39053,202343.9043785372,2014
39055,395161.068878331,2014
39057,841367.17848715,2014
39059,448859.3954265699,2014
39061,4833772.418992258,2014
39063,559700.528134028,2014
39065,135517.69433781,2014
39067,102571.9471898329,2014
39069,185282.25818461087,2014
39071,168815.1698325941,2014
39073,151073.8074309711,2014
39075,145727.762116585,2014
39077,238532.706062277,2014
39079,190773.517266394,2014
39081,309593.683709124,2014
39083,226208.697720088,2014
39085,1064896.438781217,2014
39087,250629.999880771,2014
39089,985898.22111444,2014
39091,247779.66896184295,2014
39093,1277075.06108239,2014
39095,2325017.796369577,2014
39097,373448.191589946,2014
39099,1204730.39710363,2014
39101,347856.737391864,2014
39103,856461.67858448,2014
39105,114543.942688186,2014
39107,209853.09330368528,2014
39109,612051.221401757,2014
39111,91242.05561982589,2014
39113,2804980.833610916,2014
39115,69168.37613786651,2014
39117,332241.79036194104,2014
39119,583969.872293712,2014
39121,126144.8234586631,2014
39123,239039.09646077,2014
39125,118094.68283964552,2014
39127,136175.63944118077,2014
39129,332558.847060534,2014
39131,171138.408369162,2014
39133,962635.10743307,2014
39135,264564.52179821697,2014
39137,141000.8163530098,2014
39139,686321.500038342,2014
39141,434795.776547459,2014
39143,494550.551185511,2014
39145,340368.363789375,2014
39147,223745.47267382112,2014
39149,329814.437987842,2014
39151,1746274.424249618,2014
39153,3046674.72104418,2014
39155,1064893.0876671465,2014
39157,539989.923364157,2014
39159,341042.6243329,2014
39161,165632.998148083,2014
39163,51698.6046765596,2014
39165,1064529.66318454,2014
39167,389269.242464978,2014
39169,601220.25144421,2014
39171,236028.00430749296,2014
39173,948504.41015631,2014
39175,184104.948937568,2014
55001,151640.5978846213,2014
55003,142395.31506023,2014
55005,361438.1903615,2014
55007,240438.68195594056,2014
55009,1223740.67143831,2014
55011,127264.8833435493,2014
55013,176352.3660135,2014
55015,215119.653117197,2014
55017,506111.89842904,2014
55019,297221.14979885,2014
55021,615160.38375621,2014
55023,136734.871328434,2014
55025,2785004.5942952,2014
55027,518630.77572286,2014
55029,209814.76311215,2014
55031,347138.6424649913,2014
55033,471128.19752816,2014
55035,583567.372982285,2014
55037,52288.8336763437,2014
55039,588475.48987218,2014
55041,106862.85114200738,2014
55043,337561.6146478,2014
55045,201518.35633458648,2014
55047,106282.6488151316,2014
55049,252206.39390427,2014
55051,77960.347925485,2014
55053,421590.52970790095,2014
55055,608001.12209487,2014
55057,466969.1863668501,2014
55059,700455.520895649,2014
55061,110643.138207919,2014
55063,540548.660709925,2014
55065,169583.59232552,2014
55067,146574.42798789,2014
55069,227683.68092763,2014
55071,434427.24383403,2014
55073,885085.81754336,2014
55075,358277.3754070023,2014
55077,182144.5022944724,2014
55078,18923.486072781,2014
55079,3565263.88382585,2014
55081,497558.47221401,2014
55083,332422.16871338,2014
55085,300292.68823895825,2014
55087,742486.15677669,2014
55089,489632.94355043,2014
55091,59045.738711073,2014
55093,210638.305643277,2014
55095,291131.200765099,2014
55097,515315.620469671,2014
55099,141075.3539604805,2014
55101,778666.370472712,2014
55103,135596.356905486,2014
55105,932324.4018858116,2014
55107,136563.64010242472,2014
55109,754829.425887096,2014
55111,534153.379701657,2014
55113,172767.4398463711,2014
55115,345905.69030547,2014
55117,521136.45918498,2014
55119,158103.17689643,2014
55121,254291.26852832,2014
55123,186912.7095031643,2014
55125,204754.00569308,2014
55127,577910.0651924962,2014
55129,211339.50199155384,2014
55131,721750.262672203,2014
55133,1982985.568839121,2014
55135,351396.445136308,2014
55137,237872.904691389,2014
55139,867401.16579444,2014
55141,357789.531470716,2014
5001,123312.10008131,2014
5003,126017.068549993,2014
5005,206448.44193555,2014
5007,1445164.20517644,2014
5009,234723.52871139,2014
5011,66682.73192522,2014
5013,60874.5869728699,2014
5015,150229.7126578299,2014
5017,99607.568464313,2014
5019,372600.726439984,2014
5021,82613.47050359001,2014
5023,151899.26250704,2014
5025,64610.19826314237,2014
5027,136692.39702868,2014
5029,349969.564379644,2014
5031,570602.19743706,2014
5033,601751.98058198,2014
5035,669521.06896747,2014
5037,106401.762823591,2014
5039,53947.020331274005,2014
5041,88925.353754371,2014
5043,138544.383000955,2014
5045,841111.9787078,2014
5047,246823.91629629,2014
5049,81412.084724948,2014
5051,496157.38350325,2014
5053,130437.36551432328,2014
5055,230654.27388235,2014
5057,330887.099932048,2014
5059,415830.63311394,2014
5061,73437.20121546599,2014
5063,229571.6330331,2014
5065,62507.150422459,2014
5067,152852.7580103795,2014
5069,524662.6994181899,2014
5071,324533.6969228479,2014
5073,50667.265431015,2014
5075,143726.38334329,2014
5077,60992.735008877,2014
5079,79861.732649096,2014
5081,93991.621332177,2014
5083,108830.3784137,2014
5085,604971.99039864,2014
5087,103099.66274319,2014
5089,82413.26062849001,2014
5091,427542.63875407,2014
5093,487524.546484495,2014
5095,185769.765650427,2014
5097,63463.88442568,2014
5099,171224.713282097,2014
5101,46399.3629202833,2014
5103,144007.335331307,2014
5105,57638.210080244,2014
5107,114530.056426428,2014
5109,65307.482496675,2014
5111,190568.33430505695,2014
5113,108648.446985586,2014
5115,514419.35392196,2014
5117,280732.523987138,2014
5119,3187843.2649876,2014
5121,97744.178553806,2014
5123,607311.465535277,2014
5125,750286.13508614,2014
5127,68590.174740273,2014
5129,66031.038447906,2014
5131,743407.16517483,2014
5133,106361.641953161,2014
5135,94786.591371569,2014
5137,64820.982809513,2014
5139,254350.41644924,2014
5141,127111.943079519,2014
5143,1314538.19311638,2014
5145,519757.33112967,2014
5147,47171.761798643005,2014
5149,120611.132990195,2014
19001,206501.975623752,2014
19003,28042.808303464,2014
19005,67355.920082887,2014
19007,59899.655314594,2014
19009,33001.936870057005,2014
19011,187805.926642044,2014
19013,632318.121325095,2014
19015,133140.678542994,2014
19017,150302.842318483,2014
19019,167535.1944073841,2014
19021,98249.87918753928,2014
19023,63155.424840338,2014
19025,77170.392368274,2014
19027,104237.405301342,2014
19029,217241.873652942,2014
19031,346346.17237583,2014
19033,347325.679931886,2014
19035,61303.677195588,2014
19037,77500.541864929,2014
19039,133453.712674983,2014
19041,98365.030258014,2014
19043,100656.028806429,2014
19045,239563.17858805,2014
19047,96201.563000556,2014
19049,475928.056816718,2014
19051,46243.182896982,2014
19053,135585.141337896,2014
19055,111826.097552622,2014
19057,189595.565565083,2014
19059,107056.820538054,2014
19061,384765.084173646,2014
19063,43985.82178314,2014
19065,98940.379325387,2014
19067,118455.530532784,2014
19069,153911.23300118756,2014
19071,149391.655414689,2014
19073,56318.186251769,2014
19075,113785.43408644,2014
19077,54008.597445296,2014
19079,255482.97457138,2014
19081,62955.572465868,2014
19083,119047.4425010864,2014
19085,208066.985776,2014
19087,133774.77139506,2014
19089,50237.846087219004,2014
19091,52683.46710497,2014
19093,49614.046179574,2014
19095,287877.35809209,2014
19097,104696.657229438,2014
19099,433971.0238927187,2014
19101,85236.329234545,2014
19103,906980.071138118,2014
19105,64126.59795699366,2014
19107,59680.150638706,2014
19109,85320.553312411,2014
19111,197981.1651199,2014
19113,1065524.993074922,2014
19115,54954.579187562,2014
19117,47014.706235774,2014
19119,68043.814701989,2014
19121,76807.132611609,2014
19123,137834.77717475,2014
19125,167419.501428759,2014
19127,167334.567681724,2014
19129,179831.50829799,2014
19131,50152.054736323,2014
19133,152831.15345793898,2014
19135,50233.924969541,2014
19137,53398.22937363,2014
19139,208200.740324342,2014
